Collection year,Semester,Region,Year Level,Indigenous status,SDA type,Reason description,SDA count
2016,Semester 1,Far North Queensland,Year 9,Indigenous,Exclusion,Verbal or Non Verbal Misconduct involving Adults,1
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Absences,8
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,12
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,15
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,3
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,35
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,5
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Property Misconduct involving own property,1
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,7
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,10
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,5
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Substance Misconduct involving other legal substances,7
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,42
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,1
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,1
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Long Suspension,Property Misconduct involving own property,1
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,1
2016,Semester 1,Far North Queensland,Year 9,Non-Indigenous,Exclusion,Verbal or Non Verbal Misconduct involving Adults,1
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Absences,8
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,14
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,22
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,9
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,3
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,2
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,26
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,4
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Property Misconduct involving own property,3
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Property Misconduct involving other's property,9
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Refusal to participate in the program of instruction,15
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Substance Misconduct involving tobacco,5
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,1
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,1
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,57
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,4
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,1
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,5
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Long Suspension,Physical Misconduct involving Adults not involving an object,2
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,1
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Long Suspension,Refusal to participate in the program of instruction,1
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,2
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,2
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Exclusion,Physical Misconduct involving Students not involving an object,3
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Exclusion,Property Misconduct involving other's property,1
2016,Semester 1,Far North Queensland,Year 10,Indigenous,Exclusion,Verbal or Non Verbal Misconduct involving Adults,1
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Absences,4
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,10
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,20
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,8
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,28
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,6
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Property Misconduct involving own property,1
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Property Misconduct involving other's property,10
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Refusal to participate in the program of instruction,13
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Substance Misconduct involving tobacco,4
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,4
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,54
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,9
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Other conduct prejudicial to the good order and management of the school,1
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,2
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Physical Misconduct involving Students not involving an object,1
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,10
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Exclusion,Physical Misconduct involving Adults involving an object,1
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Exclusion,Physical Misconduct involving Students involving an object,1
2016,Semester 1,Far North Queensland,Year 10,Non-Indigenous,Exclusion,Substance Misconduct involving an illicit substance,2
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Absences,3
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,5
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Other conduct prejudicial to the good order and management of the school,8
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Other Serious conduct prejudicial to the good order and management of the school,13
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Physical Misconduct involving Adults not involving an object,3
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Physical Misconduct involving Adults involving an object,3
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Physical Misconduct involving Students not involving an object,13
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Physical Misconduct involving Students involving an object,2
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Property Misconduct involving own property,12
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Property Misconduct involving other's property,6
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Refusal to participate in the program of instruction,2
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Substance Misconduct involving tobacco,4
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Substance Misconduct involving other legal substances,1
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Substance Misconduct involving an illicit substance,1
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Adults,23
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Short Suspension,Verbal or Non Verbal Misconduct involving Students,1
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Long Suspension,Persistently disruptive behaviour adversely affecting others,1
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Long Suspension,Other Serious conduct prejudicial to the good order and management of the school,1
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Long Suspension,Property Misconduct involving other's property,1
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Long Suspension,Substance Misconduct involving an illicit substance,1
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Long Suspension,Verbal or Non Verbal Misconduct involving Adults,1
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Exclusion,Other Serious conduct prejudicial to the good order and management of the school,2
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Exclusion,Physical Misconduct involving Adults not involving an object,1
2016,Semester 1,Far North Queensland,Year 11,Indigenous,Cancellation,Refusal to participate in the program of instruction,14
2016,Semester 1,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Absences,2
2016,Semester 1,Far North Queensland,Year 11,Non-Indigenous,Short Suspension,Persistently disruptive behaviour adversely affecting others,8
